System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
heat,compressorHeatStage1On,auto,Sleep,66.8,66,64.9,50,43.3,0,0,300,0,300,,62.6,50,1,66.1,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65,51,43.5,0,0,300,0,300,,62.6,51,1,66.5,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65,51,43.5,0,0,300,0,300,,62.7,51,0,66.8,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65,51,43.5,0,0,300,0,300,,62.9,51,0,67,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65.1,51,43.5,0,0,300,0,300,,63,51,0,67.3,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65.2,51,43.5,0,0,300,0,300,,63.2,51,0,67.5,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65.2,51,43.5,0,0,300,0,300,,63.3,51,1,67.8,0
heat,compressorHeatStage1On,auto,Sleep,66.8,66,65.4,51,43.9,0,0,240,0,285,,63.4,51,1,68.1,1
heat,compressorHeatOff,auto,Sleep,66.8,66,65.8,51,43.9,0,0,0,0,0,,63.6,51,0,68.3,1
heat,compressorHeatOff,auto,Sleep,66.8,66,66,50,43.9,0,0,0,0,0,,64.1,50,0,68.1,1
heat,compressorHeatOff,auto,Sleep,66.8,66,66.2,49,43.9,0,0,0,0,0,,64.4,49,1,68,1
heat,compressorHeatOff,auto,Sleep,66.8,66,66.1,49,43.9,0,0,0,0,0,,64.7,49,0,67.6,1
heat,compressorHeatOff,auto,Sleep,66.8,66,66.2,49,43.9,0,0,0,0,0,,65,49,0,67.6,1
heat,compressorHeatOff,auto,Sleep,66.8,66,66.1,49,44.3,0,0,210,0,210,,64.8,49,1,67.4,1
heat,compressorHeatStage1On,auto(SmartRecovery),Sleep,66.8,66,65.9,49,44.3,0,0,300,0,300,,64.6,49,0,67.4,1
heat,compressorHeatStage1On,auto(SmartRecovery),Sleep,66.8,66,65.9,50,44.3,0,0,300,0,300,,64.4,50,0,67.5,1
heat,compressorHeatStage1On,auto(SmartRecovery),Sleep,66.8,66,66,50,44.3,0,0,300,0,300,,64.4,50,0,67.7,0
heat,compressorHeatStage1On,auto(SmartRecovery),Sleep,66.8,66,66.1,50,44.3,0,0,300,0,300,,64.4,50,0,67.9,0
heat,compressorHeatStage1On,auto(SmartRecovery),Sleep,67.9,66.1,66.2,51,44.3,0,0,300,0,300,,64.4,51,0,68,0
heat,compressorHeatStage1On,,Home,78,67,66.4,51,45.2,0,0,300,0,300,,64.4,51,0,68.3,0
heat,compressorHeatStage1On,,Home,78,67,66.7,50,45.2,0,0,30,0,75,,64.6,50,0,68.6,0
heat,compressorHeatOff,,Home,78,67,67,50,45.2,0,0,0,0,0,,65,50,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.9,48,45.2,0,0,0,0,0,,65.3,48,0,68.4,0
heat,compressorHeatOff,,Home,78,67,66.8,48,45.2,0,0,0,0,0,,65.5,48,0,68.1,0
heat,compressorHeatOff,,Home,78,67,66.8,49,45.2,0,0,0,0,0,,65.6,49,0,68,0
heat,compressorHeatOff,,Home,78,67,66.6,48,45.6,0,0,30,0,30,,65.5,48,0,67.8,0
heat,compressorHeatStage1On,,Home,78,67,66.4,49,45.6,0,0,300,0,300,,65.1,49,0,67.8,0
heat,compressorHeatStage1On,,Home,78,67,66.3,49,45.6,0,0,300,0,300,,64.8,49,0,67.9,0
heat,compressorHeatStage1On,,Home,78,67,66.3,49,45.6,0,0,300,0,300,,64.6,49,0,68,0
heat,compressorHeatStage1On,,Home,78,67,66.3,49,45.6,0,0,300,0,300,,64.5,49,1,68.1,0
heat,compressorHeatStage1On,,Home,78,67,66.2,49,45.6,0,0,300,0,300,,64.4,49,0,68.4,0
heat,compressorHeatStage1On,,Home,78,67,66.1,50,46.3,0,0,300,0,300,,64.4,50,0,68.7,0
heat,compressorHeatStage1On,,Home,78,67,65.9,50,46.3,0,0,300,0,300,,64.4,50,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,65.6,51,46.3,0,0,300,0,300,,64.4,51,0,69,0
heat,compressorHeatStage1On,,Home,78,67,65.2,51,46.3,0,0,300,0,300,,64.5,51,0,69.2,0
heat,compressorHeatStage1On,,Home,78,67,64.7,51,46.3,0,0,300,0,300,,64.5,51,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,65,51,46.3,0,0,300,0,300,,64.6,51,0,69.6,0
heat,compressorHeatStage1On,,Home,78,67,65.7,50,46.3,0,0,300,0,300,,64.7,50,0,69.8,0
heat,compressorHeatStage1On,,Home,78,67,66.3,50,46.3,0,0,300,0,300,,64.8,50,0,70,0
heat,compressorHeatOff,,Home,78,67,66.8,49,46.3,0,0,0,0,45,,64.9,49,0,70.1,0
heat,compressorHeatOff,,Home,78,67,67.4,49,46.3,0,0,0,0,0,,65.4,49,0,70,0
heat,compressorHeatOff,,Home,78,67,67.8,48,46.3,0,0,0,0,0,,65.9,48,0,69.9,0
heat,compressorHeatOff,,Home,78,67,67.8,47,46.3,0,0,0,0,0,,66.1,47,0,69.5,0
heat,compressorHeatOff,,Home,78,67,67.8,47,47.2,0,0,0,0,0,,66.3,47,0,69.3,0
heat,compressorHeatOff,,Home,78,67,67.7,47,47.2,0,0,0,0,0,,66.3,47,0,69.1,0
heat,compressorHeatOff,,Home,78,67,67.5,47,47.2,0,0,0,0,0,,66,47,0,69,0
heat,compressorHeatOff,,Home,78,67,67.6,47,47.2,0,0,0,0,0,,66.3,47,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,47,47.2,0,0,0,0,0,,66.6,47,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,47,47.2,0,0,0,0,0,,66.7,47,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.7,47,47.4,0,0,0,0,0,,66.8,47,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.5,47,47.4,0,0,0,0,0,,66.6,47,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67.3,47,47.4,0,0,0,0,0,,66.4,47,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.3,47,47.4,0,0,0,0,0,,66.5,47,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,47,47.4,0,0,0,0,0,,66.6,47,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,47,47.4,0,0,0,0,0,,66.8,47,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.5,46,47.9,0,0,0,0,0,,66.9,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.3,46,47.9,0,0,0,0,0,,66.6,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.1,46,47.9,0,0,0,0,0,,66.3,46,0,68,0
heat,compressorHeatOff,,Home,78,67,67.2,46,47.9,0,0,0,0,0,,66.4,46,0,68,0
heat,compressorHeatOff,,Home,78,67,67.2,46,47.9,0,0,0,0,0,,66.5,46,0,68,0
heat,compressorHeatOff,,Home,78,67,67.1,46,47.9,0,0,0,0,0,,66.5,46,0,67.8,0
heat,compressorHeatOff,,Home,78,67,67.1,46,48.1,0,0,0,0,0,,66.4,46,0,67.8,0
heat,compressorHeatOff,,Home,78,67,66.8,46,48.1,0,0,0,0,0,,66.1,46,1,67.8,0
heat,compressorHeatOff,,Home,78,67,66.6,46,48.1,0,0,0,0,0,,65.9,46,1,67.6,0
heat,compressorHeatOff,,Home,78,67,66.7,46,48.1,0,0,0,0,0,,66.2,46,1,67.6,0
heat,compressorHeatOff,,Home,78,67,66.8,46,48.1,0,0,0,0,0,,66.5,46,0,67.6,0
heat,compressorHeatOff,,Home,78,67,66.8,46,48.1,0,0,0,0,0,,66.7,46,1,67.6,0
heat,compressorHeatOff,,Home,78,67,66.7,46,48.2,0,0,0,0,0,,66.7,46,1,67.6,0
heat,compressorHeatOff,,Home,78,67,66.3,46,48.2,0,0,225,0,225,,66.3,46,0,67.4,0
heat,compressorHeatStage1On,,Home,78,67,65.9,46,48.2,0,0,300,0,300,,65.9,46,0,67.5,0
heat,compressorHeatStage1On,,Home,78,67,65.6,47,48.2,0,0,300,0,300,,65.6,47,0,67.8,0
heat,compressorHeatStage1On,,Home,78,67,65.5,48,48.2,0,0,300,0,300,,65.5,48,1,68.2,1
heat,compressorHeatStage1On,,Home,78,67,65.7,48,48.2,0,0,300,0,300,,65.5,48,0,68.6,1
heat,compressorHeatStage1On,,Home,78,67,66.2,48,47.6,0,0,300,0,300,,65.5,48,0,68.9,1
heat,compressorHeatStage1On,,Home,78,67,66.5,48,47.6,0,0,240,0,285,,65.4,48,0,69,0
heat,compressorHeatOff,,Home,78,67,66.9,48,47.6,0,0,0,0,0,,65.5,48,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.4,47,47.6,0,0,0,0,0,,65.9,47,0,69.3,0
heat,compressorHeatOff,,Home,78,67,67.6,47,47.6,0,0,0,0,0,,66.2,47,0,69.1,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.6,0,0,0,0,0,,66.4,46,0,69,0
heat,compressorHeatOff,,Home,78,67,67.9,46,47.5,0,0,0,0,0,,66.6,46,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.8,46,47.5,0,0,0,0,0,,66.5,46,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.5,0,0,0,0,0,,66.4,46,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.5,0,0,0,0,0,,66.6,46,0,68.8,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.5,0,0,0,0,0,,66.7,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.5,0,0,0,0,0,,66.8,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.7,46,47.3,0,0,0,0,0,,66.9,46,1,68.5,1
heat,compressorHeatOff,,Home,78,67,67.5,46,47.3,0,0,0,0,0,,66.6,46,0,68.5,1
heat,compressorHeatOff,,Home,78,67,67.3,46,47.3,0,0,0,0,0,,66.4,46,0,68.3,1
heat,compressorHeatOff,,Home,78,67,67.4,46,47.3,0,0,0,0,0,,66.6,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,47.3,0,0,0,0,0,,66.8,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,46,47.3,0,0,0,0,0,,66.9,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.6,46,46.9,0,0,0,0,0,,66.9,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.5,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.3,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.5,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,46.9,0,0,0,0,0,,66.7,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,46.9,0,0,0,0,0,,66.8,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,46.9,0,0,0,0,0,,66.8,46,0,68.2,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.9,0,0,0,0,0,,66.5,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.9,0,0,0,0,0,,66.4,46,0,68.2,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.9,0,0,0,0,0,,66.6,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.7,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.8,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.8,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.9,0,0,0,0,0,,66.3,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.2,46,46.9,0,0,0,0,0,,66.2,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.9,0,0,0,0,0,,66.4,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.6,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.4,46,46.9,0,0,0,0,0,,66.7,46,1,68.3,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.6,0,0,0,0,0,,66.5,46,1,68.3,0
heat,compressorHeatOff,,Home,78,67,66.9,46,46.6,0,0,0,0,0,,66,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.8,46,46.6,0,0,0,0,0,,65.9,46,0,68.5,0
heat,compressorHeatOff,,Home,78,67,66.7,46,46.6,0,0,0,0,0,,66.1,46,0,68.5,0
heat,compressorHeatOff,,Home,78,67,66.5,46,46.6,0,0,150,0,150,,66.1,46,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,65.9,46,46.6,0,0,300,0,300,,65.8,46,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,65.5,46,46.2,0,0,300,0,300,,65.4,46,0,68.6,0
heat,compressorHeatStage1On,,Home,78,67,65.8,47,46.2,0,0,300,0,300,,65.1,47,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,66.2,48,46.2,0,0,300,0,300,,65,48,0,69.3,0
heat,compressorHeatStage1On,,Home,78,67,66.6,48,46.2,0,0,180,0,225,,64.9,48,0,69.7,0
heat,compressorHeatOff,,Home,78,67,67,48,46.2,0,0,0,0,0,,65,48,0,69.9,0
heat,compressorHeatOff,,Home,78,67,67.5,47,46.2,0,0,0,0,0,,65.5,47,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.8,47,45.5,0,0,0,0,0,,65.9,47,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.7,47,45.5,0,0,0,0,0,,66.1,47,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.8,46,45.5,0,0,0,0,0,,66.3,46,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45.5,0,0,0,0,0,,66.1,46,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45.5,0,0,0,0,0,,66,46,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45.5,0,0,0,0,0,,66.2,46,0,69,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45,0,0,0,0,0,,66.4,46,0,69,0
heat,compressorHeatOff,,Home,78,67,67.7,46,45,0,0,0,0,0,,66.5,46,0,68.9,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45,0,0,0,0,0,,66.6,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.4,46,45,0,0,0,0,0,,66.2,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.3,46,45,0,0,0,0,0,,66,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,67.4,46,45,0,0,0,0,0,,66.2,46,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67.4,46,44.6,0,0,0,0,0,,66.4,46,0,68.5,0
heat,compressorHeatOff,,Home,78,67,67.3,46,44.6,0,0,0,0,0,,66.4,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,67.1,46,44.6,0,0,0,0,0,,66.1,46,1,68.3,0
heat,compressorHeatOff,,Home,78,67,66.7,46,44.6,0,0,0,0,0,,65.6,46,1,68.3,0
heat,compressorHeatOff,,Home,78,67,66.6,46,44.6,0,0,120,0,120,,65.6,46,1,68.2,0
heat,compressorHeatStage1On,,Home,78,67,66.3,47,44.6,0,0,300,0,300,,65.6,47,1,68.2,0
heat,compressorHeatStage1On,,Home,78,67,66,48,44.1,0,0,300,0,300,,65.5,48,1,68.3,0
heat,compressorHeatStage1On,,Home,78,67,65.6,48,44.1,0,0,300,0,300,,65.4,48,1,68.5,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,44.1,0,0,300,0,300,,65.3,48,1,68.8,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,44.1,0,0,300,0,300,,65.3,48,0,69,0
heat,compressorHeatStage1On,,Home,78,67,65.4,48,44.1,0,0,300,0,300,,65.4,48,1,69.3,0
heat,compressorHeatStage1On,,Home,78,67,65.5,48,44.1,0,0,300,0,300,,65.5,48,1,69.6,0
heat,compressorHeatStage1On,,Home,78,67,65.6,48,43.5,0,0,300,0,300,,65.6,48,0,69.8,0
heat,compressorHeatStage1On,,Home,78,67,65.7,48,43.5,0,0,300,0,300,,65.7,48,0,70,0
heat,compressorHeatStage1On,,Home,78,67,65.8,48,43.5,0,0,300,0,300,,65.8,48,0,70.1,0
heat,compressorHeatStage1On,,Home,78,67,65.8,48,43.5,0,0,300,0,300,,65.8,48,0,70.3,0
heat,compressorHeatStage1On,,Home,78,67,65.9,49,43.5,0,0,300,0,300,,65.9,49,1,70.5,0
heat,compressorHeatStage1On,,Home,78,67,66,49,43.5,0,0,300,0,300,,66,49,1,70.7,0
heat,compressorHeatStage1On,,Home,78,67,66.1,49,43.5,0,0,300,0,300,,66.1,49,1,70.9,0
heat,compressorHeatStage1On,,Home,78,67,66,49,43.5,0,0,300,0,300,,66,49,1,71,0
heat,compressorHeatStage1On,,Home,78,67,65.9,49,43.5,0,0,300,0,300,,65.9,49,1,71.2,0
heat,compressorHeatStage1On,,Home,78,67,66,49,43.5,0,0,300,0,300,,66,49,1,71.2,0
heat,compressorHeatStage1On,,Home,78,67,66.1,49,43.5,0,0,300,0,300,,66.1,49,0,71.4,0
heat,compressorHeatStage1On,,Home,78,67,66.2,49,43.5,0,0,300,0,300,,66.2,49,0,71.6,0
heat,compressorHeatStage1On,,Home,78,67,66.2,49,43.5,0,0,300,0,300,,66.2,49,1,71.6,0
heat,compressorHeatStage1On,,Home,78,67,66.3,49,43.5,0,0,300,0,300,,66.3,49,1,71.8,0
heat,compressorHeatStage1On,,Home,78,67,66.4,49,43.5,0,0,300,0,300,,66.4,49,0,72,0
heat,compressorHeatStage1On,,Home,78,67,66.5,49,43.5,0,0,165,0,210,,66.5,49,0,72,0
heat,compressorHeatOff,,Home,78,67,66.8,49,43.5,0,0,0,0,0,,66.8,49,0,72.1,0
heat,compressorHeatOff,,Home,78,67,67.4,48,43.5,0,0,0,0,0,,67.4,48,0,72,0
heat,compressorHeatOff,,Home,78,67,68.2,47,43.3,0,0,0,0,0,,67.8,47,0,71.8,0
heat,compressorHeatOff,,Home,78,67,68.9,47,43.3,0,0,0,0,0,,68,47,0,71.4,0
heat,compressorHeatOff,,Home,78,67,69.4,47,43.3,0,0,0,0,0,,68,47,0,71.2,0
heat,compressorHeatOff,,Home,78,67,69.8,49,43.3,0,0,0,0,0,,67.9,49,0,71.2,0
heat,compressorHeatOff,,Home,78,67,70.4,49,43.3,0,0,0,0,0,,68,49,0,71.2,0
heat,compressorHeatOff,,Home,77.5,66.5,70.8,49,43.3,0,0,0,0,0,,68.3,49,1,71,0
heat,compressorHeatOff,,Sleep,73,62,71,48,43.2,0,0,0,0,0,,68.4,48,0,71,0
heat,compressorHeatOff,,Sleep,73,62,70.9,48,43.2,0,0,0,0,0,,68.4,48,0,70.9,0
heat,compressorHeatOff,,Sleep,73,62,70.9,48,43.2,0,0,0,0,0,,68.3,48,0,70.9,0
heat,compressorHeatOff,,Sleep,73,62,70.9,47,43.2,0,0,0,0,0,,67.9,47,0,70.9,0
heat,compressorHeatOff,,Sleep,73,62,70.7,47,43.2,0,0,0,0,0,,68,47,0,70.7,0
heat,compressorHeatOff,,Sleep,73,62,70.7,47,43.2,0,0,0,0,0,,68.3,47,0,70.7,0
heat,compressorHeatOff,,Sleep,73,62,70.5,47,43.5,0,0,0,0,0,,68.5,47,0,70.5,0
heat,compressorHeatOff,,Sleep,73,62,70.5,47,43.5,0,0,0,0,0,,68.6,47,0,70.5,0
heat,compressorHeatOff,,Sleep,73,62,70.5,47,43.5,0,0,0,0,0,,68.6,47,1,70.5,0
heat,compressorHeatOff,,Sleep,73,62,70.3,47,43.5,0,0,0,0,0,,68.2,47,0,70.3,0
heat,compressorHeatOff,,Sleep,73,62,70.1,47,43.5,0,0,0,0,0,,68.2,47,1,70.1,1
heat,compressorHeatOff,,Sleep,73,62,70.1,47,43.5,0,0,0,0,0,,68.3,47,0,70.1,1
heat,compressorHeatOff,,Sleep,73,62,70.2,47,42.6,0,0,0,0,0,,68.5,47,1,70.2,0
heat,compressorHeatOff,,Sleep,73,62,70.3,47,42.6,0,0,0,0,0,,68.5,47,1,70.3,1
heat,compressorHeatOff,,Sleep,73,62,70.2,47,42.6,0,0,0,0,0,,68.4,47,0,70.2,1
heat,compressorHeatOff,,Sleep,73,62,70.1,47,42.6,0,0,0,0,0,,67.9,47,0,70.1,1
heat,compressorHeatOff,,Sleep,73,62,70,47,42.6,0,0,0,0,0,,67.9,47,0,70,1
heat,compressorHeatOff,,Sleep,73,62,70,46,42.6,0,0,0,0,0,,68.1,46,0,70,1
heat,compressorHeatOff,,Sleep,73,62,69.9,45,42.6,0,0,0,0,0,,68.2,45,0,69.9,1
heat,compressorHeatOff,,Sleep,73,62,69.8,45,42.6,0,0,0,0,0,,68.2,45,1,69.8,1
heat,compressorHeatOff,,Sleep,73,62,69.8,45,42.6,0,0,0,0,0,,68,45,1,69.8,1
heat,compressorHeatOff,,Sleep,73,62,69.8,46,42.6,0,0,0,0,0,,67.5,46,0,69.8,1
heat,compressorHeatOff,,Sleep,73,62,69.8,46,42.6,0,0,0,0,0,,67.6,46,0,69.8,1
heat,compressorHeatOff,,Sleep,73,62,69.8,46,42.6,0,0,0,0,0,,67.7,46,0,69.8,1
heat,compressorHeatOff,,Sleep,73,62,69.8,45,43.4,0,0,0,0,0,,67.7,45,0,69.8,0
heat,compressorHeatOff,,Sleep,73,62,69.7,45,43.4,0,0,0,0,0,,67.7,45,0,69.7,0
heat,compressorHeatOff,,Sleep,73,62,69.6,45,43.4,0,0,0,0,0,,67.4,45,0,69.6,0
heat,compressorHeatOff,,Sleep,73,62,69.6,45,43.4,0,0,0,0,0,,66.9,45,0,69.6,0
heat,compressorHeatOff,,Sleep,73,62,69.6,45,43.4,0,0,0,0,0,,67,45,0,69.6,0
heat,compressorHeatOff,,Sleep,73,62,69.5,45,43.4,0,0,0,0,0,,67.1,45,0,69.5,0
heat,compressorHeatOff,,Sleep,73,62,69.4,45,43,0,0,0,0,0,,67.2,45,0,69.4,0
heat,compressorHeatOff,,Sleep,73,62,69.4,45,43,0,0,0,0,0,,67.2,45,0,69.4,0
heat,compressorHeatOff,,Sleep,73,62,69.3,45,43,0,0,0,0,0,,67,45,0,69.3,0
heat,compressorHeatOff,,Sleep,73,62,69.2,45,43,0,0,0,0,0,,66.6,45,0,69.2,0
heat,compressorHeatOff,,Sleep,73,62,69.2,45,43,0,0,0,0,0,,66.7,45,0,69.2,0
heat,compressorHeatOff,,Sleep,73,62,69.1,45,43,0,0,0,0,0,,66.8,45,0,69.1,0
heat,compressorHeatOff,,Sleep,73,62,69,45,42.6,0,0,0,0,0,,67,45,0,69,0
heat,compressorHeatOff,,Sleep,73,62,69,45,42.6,0,0,0,0,0,,67,45,0,69,0
heat,compressorHeatOff,,Sleep,73,62,68.9,45,42.6,0,0,0,0,0,,66.7,45,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.9,45,42.6,0,0,0,0,0,,66.3,45,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.9,45,42.6,0,0,0,0,0,,66.5,45,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.9,45,42.6,0,0,0,0,0,,66.6,45,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.9,45,42.8,0,0,0,0,0,,66.7,45,0,68.9,0
heat,compressorHeatOff,,Sleep,73,62,68.7,44,42.8,0,0,0,0,0,,66.7,44,0,68.7,0
heat,compressorHeatOff,,Sleep,73,62,68.7,44,42.8,0,0,0,0,0,,66.4,44,0,68.7,0
heat,compressorHeatOff,,Sleep,73,62,68.5,45,42.8,0,0,0,0,0,,66,45,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.6,45,42.8,0,0,0,0,0,,66.2,45,0,68.6,0
heat,compressorHeatOff,,Sleep,73,62,68.5,44,42.8,0,0,0,0,0,,66.3,44,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,44,42.2,0,0,0,0,0,,66.5,44,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.5,44,42.2,0,0,0,0,0,,66.4,44,0,68.5,0
heat,compressorHeatOff,,Sleep,73,62,68.3,44,42.2,0,0,0,0,0,,66,44,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,45,42.2,0,0,0,0,0,,65.8,45,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,44,42.2,0,0,0,0,0,,65.9,44,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.3,44,42.2,0,0,0,0,0,,66.1,44,0,68.3,0
heat,compressorHeatOff,,Sleep,73,62,68.1,44,42.2,0,0,0,0,0,,66.2,44,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,44,42.2,0,0,0,0,0,,66.1,44,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68.1,44,42.2,0,0,0,0,0,,65.7,44,0,68.1,0
heat,compressorHeatOff,,Sleep,73,62,68,44,42.2,0,0,0,0,0,,65.5,44,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,44,42.2,0,0,0,0,0,,65.6,44,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,44,42.2,0,0,0,0,0,,65.6,44,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,44,42.1,0,0,0,0,0,,65.6,44,0,68,0
heat,compressorHeatOff,,Sleep,73,62,68,44,42.1,0,0,0,0,0,,65.5,44,0,68,0
heat,compressorHeatOff,,Sleep,73,62,67.8,44,42.1,0,0,0,0,0,,65,44,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.8,44,42.1,0,0,0,0,0,,65,44,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.8,44,42.1,0,0,0,0,0,,65.1,44,0,67.8,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,42.1,0,0,0,0,0,,65.2,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,65.3,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,65.2,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,64.7,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,64.7,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,64.8,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.6,44,41.8,0,0,0,0,0,,64.9,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.5,44,41.6,0,0,0,0,0,,64.9,44,0,67.5,0
heat,compressorHeatOff,,Sleep,73,62,67.4,44,41.6,0,0,0,0,0,,64.8,44,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.6,0,0,0,0,0,,64.3,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.6,0,0,0,0,0,,64.3,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,41.6,0,0,0,0,0,,64.5,44,0,67.2,0
